start_date,end_date,dayflag,ranking,fromaddress,all_population,area_id,area_name,population,residence,residence_population_rate
20250808,20250808,平日,20,山形県西置賜郡飯豊町大字萩生,79,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,79,1554,0.051
20250808,20250808,平日,21,山形県東置賜郡高畠町大字一本柳,69,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,69,1048,0.066
20250808,20250808,平日,21,山形県東置賜郡高畠町大字時沢,69,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,69,277,0.249
20250808,20250808,平日,21,山形県東置賜郡高畠町大字安久津,69,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,69,1554,0.044
20250808,20250808,平日,21,山形県東置賜郡高畠町大字深沼,69,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,69,834,0.083
20250808,20250808,平日,22,山形県南陽市宮内,66,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,66,6616,0.01
20250808,20250808,平日,22,山形県南陽市郡山,66,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,66,1600,0.041
20250808,20250808,平日,22,山形県南陽市二色根,66,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,66,1173,0.056
20250808,20250808,平日,23,熊本県人吉市駒井田町,64,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,64,193,0.327
20250808,20250808,平日,24,福島県福島市飯坂町　平野,61,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,61,8743,0.007
20250808,20250808,平日,25,山形県米沢市六郷町　西藤泉,61,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,61,256,0.238
20250808,20250808,平日,25,山形県米沢市大字笹野,61,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,61,1631,0.037
20250808,20250808,平日,25,山形県米沢市広幡町　成島,61,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,61,487,0.125
20250808,20250808,平日,25,山形県米沢市大字簗沢,61,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,61,558,0.109
20250808,20250808,平日,25,山形県米沢市大字南原猪苗代町,61,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,61,80,0.769
