start_date,end_date,dayflag,ranking,fromaddress,all_population,area_id,area_name,population,share_rate
20251011,20251011,休日,1,山形県米沢市春日,1876,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),1876,1.0
20251011,20251011,休日,2,山形県米沢市塩井町　塩野,1630,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),1630,1.0
20251011,20251011,休日,3,山形県米沢市通町,1046,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),1046,1.0
20251011,20251011,休日,4,山形県米沢市徳町,923,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),923,1.0
20251011,20251011,休日,4,山形県米沢市中央,923,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),923,1.0
20251011,20251011,休日,5,山形県米沢市御廟,892,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),892,1.0
20251011,20251011,休日,6,山形県米沢市成島町,708,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),708,1.0
20251011,20251011,休日,6,山形県米沢市窪田町　窪田,708,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),708,1.0
20251011,20251011,休日,7,山形県米沢市城西,646,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),646,1.0
20251011,20251011,休日,8,山形県米沢市林泉寺,616,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),616,1.0
20251011,20251011,休日,9,山形県東置賜郡川西町大字上小松,602,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),602,1.0
20251011,20251011,休日,10,山形県米沢市中田町,554,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),554,1.0
20251011,20251011,休日,11,山形県東置賜郡高畠町大字高畠,494,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),494,1.0
20251011,20251011,休日,12,山形県米沢市矢来,462,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),462,1.0
20251011,20251011,休日,13,山形県米沢市太田町,431,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),431,1.0
20251011,20251011,休日,13,山形県米沢市大町,431,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),431,1.0
20251011,20251011,休日,13,山形県米沢市花沢町,431,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),431,1.0
20251011,20251011,休日,14,山形県米沢市城南,400,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),400,1.0
20251011,20251011,休日,15,山形県米沢市万世町　片子,370,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),370,1.0
20251011,20251011,休日,15,山形県米沢市松が岬,370,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),370,1.0
20251011,20251011,休日,15,山形県米沢市本町,370,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),370,1.0
20251011,20251011,休日,16,山形県米沢市大字笹野,339,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),339,1.0
20251011,20251011,休日,17,山形県長井市九野本,333,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),333,1.0
20251011,20251011,休日,18,山形県南陽市椚塚,317,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),317,1.0
20251011,20251011,休日,19,山形県米沢市万世町　牛森,308,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),308,1.0
20251011,20251011,休日,19,山形県米沢市舘山,308,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),308,1.0
20251011,20251011,休日,19,山形県米沢市万世町　桑山,308,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),308,1.0
20251011,20251011,休日,19,山形県米沢市金池,308,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),308,1.0
20251011,20251011,休日,20,山形県南陽市三間通,286,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),286,1.0
20251011,20251011,休日,21,山形県東置賜郡高畠町大字福沢,283,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),283,1.0
20251011,20251011,休日,22,山形県米沢市東,277,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),277,1.0
