start_date,end_date,area_id,area_name,weektype,population,rate
20251011,20251011,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),月,0,0.0
20251011,20251011,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),火,0,0.0
20251011,20251011,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),水,0,0.0
20251011,20251011,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),木,0,0.0
20251011,20251011,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),金,0,0.0
20251011,20251011,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),土,40320,1.0
20251011,20251011,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),日,0,0.0
