start_date,end_date,dayflag,ranking,fromaddress,all_population,area_id,area_name,population,residence,residence_population_rate
20251011,20251011,休日,13,山形県米沢市花沢町,431,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),431,1856,0.232
20251011,20251011,休日,13,山形県米沢市太田町,431,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),431,2281,0.189
20251011,20251011,休日,14,山形県米沢市城南,400,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),400,2290,0.175
20251011,20251011,休日,15,山形県米沢市本町,370,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),370,1323,0.279
20251011,20251011,休日,15,山形県米沢市松が岬,370,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),370,1162,0.318
20251011,20251011,休日,15,山形県米沢市万世町　片子,370,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),370,1681,0.22
20251011,20251011,休日,16,山形県米沢市大字笹野,339,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),339,1631,0.207
20251011,20251011,休日,17,山形県長井市九野本,333,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),333,1705,0.195
20251011,20251011,休日,18,山形県南陽市椚塚,317,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),317,3038,0.104
20251011,20251011,休日,19,山形県米沢市万世町　桑山,308,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),308,2160,0.143
20251011,20251011,休日,19,山形県米沢市舘山,308,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),308,1275,0.242
20251011,20251011,休日,19,山形県米沢市金池,308,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),308,1390,0.222
20251011,20251011,休日,19,山形県米沢市万世町　牛森,308,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),308,632,0.488
20251011,20251011,休日,20,山形県南陽市三間通,286,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),286,2431,0.117
20251011,20251011,休日,21,山形県東置賜郡高畠町大字福沢,283,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),283,2008,0.141
20251011,20251011,休日,22,山形県米沢市門東町,277,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),277,933,0.297
20251011,20251011,休日,22,山形県米沢市東,277,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),277,2285,0.121
20251011,20251011,休日,23,山形県南陽市宮内,254,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),254,6616,0.038
20251011,20251011,休日,24,山形県米沢市下花沢,247,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),247,2392,0.103
20251011,20251011,休日,24,山形県米沢市吹屋敷町,247,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),247,376,0.656
20251011,20251011,休日,24,山形県米沢市駅前,247,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),247,1234,0.199
20251011,20251011,休日,25,山形県米沢市窪田町　藤泉,216,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),216,299,0.721
20251011,20251011,休日,25,山形県米沢市泉町,216,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),216,693,0.311
20251011,20251011,休日,26,山形県東置賜郡高畠町大字糠野目,212,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),212,1288,0.165
20251011,20251011,休日,26,山形県東置賜郡高畠町大字安久津,212,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),212,1554,0.136
20251011,20251011,休日,27,山形県南陽市島貫,191,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),191,686,0.277
20251011,20251011,休日,27,山形県南陽市若狭郷屋,191,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),191,1586,0.12
20251011,20251011,休日,28,山形県米沢市大字花沢,185,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),185,855,0.216
20251011,20251011,休日,28,山形県米沢市相生町,185,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),185,464,0.399
20251011,20251011,休日,28,山形県米沢市大字川井,185,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),185,1305,0.142
20251011,20251011,休日,28,山形県米沢市万世町　金谷,185,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),185,306,0.605
20251011,20251011,休日,29,山形県東置賜郡川西町大字大塚,177,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),177,629,0.282
20251011,20251011,休日,30,山形県西置賜郡飯豊町大字椿,164,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),164,1095,0.149
20251011,20251011,休日,31,山形県南陽市高梨,159,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),159,648,0.244
20251011,20251011,休日,32,山形県米沢市丸の内,154,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),154,575,0.268
20251011,20251011,休日,32,山形県米沢市西大通,154,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),154,897,0.172
20251011,20251011,休日,32,山形県米沢市窪田町　小瀬,154,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),154,418,0.369
20251011,20251011,休日,32,山形県米沢市信夫町,154,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),154,304,0.508
20251011,20251011,休日,32,山形県米沢市吾妻町,154,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),154,1058,0.146
20251011,20251011,休日,33,山形県長井市舟場,148,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),148,226,0.656
20251011,20251011,休日,34,山形県東置賜郡川西町大字下小松,142,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),142,834,0.17
20251011,20251011,休日,35,山形県東置賜郡高畠町大字深沼,142,ebfa5f94-7018-4e1e-a338-a82efec76d0b,花火大会(広域),142,834,0.169
