start_date,end_date,dayflag,ranking,fromaddress,all_population,area_id,area_name,population,share_rate
20250911,20250913,休日,12,山形県米沢市太田町,64,9145ad6a-0acc-49e5-a9d6-ebd89071cc48,東光小嶋総本店,32,0.5
20250911,20250913,休日,12,山形県米沢市林泉寺,64,bb343774-fa46-4eeb-853c-0198a8857e40,近賢織物,32,0.5
20250911,20250913,休日,13,山形県南陽市宮内,63,20c39cf9-d958-40b6-bb7f-ab0c801cae60,米沢織物直売所おりじん,32,0.5
20250911,20250913,休日,13,山形県南陽市宮内,63,3c83f1cd-f8e0-4442-bd52-24e86de8ca2a,香坂酒造(株),32,0.5
20250911,20250913,休日,14,福島県福島市森合,62,03b9354d-5d12-4fd0-8eba-080313d62215,平山孫兵衛商店,31,0.5
20250911,20250913,休日,14,福島県福島市森合,62,1648f132-8957-4fcc-b56f-7fa74054ff8b,酒蔵資料館東光の酒蔵,31,0.5
20250911,20250913,休日,15,茨城県笠間市大田町,62,1648f132-8957-4fcc-b56f-7fa74054ff8b,酒蔵資料館東光の酒蔵,31,0.5
20250911,20250913,休日,15,茨城県笠間市大田町,62,a52b699b-5974-409c-80c3-89602d727115,花角味噌醸造,31,0.5
20250911,20250913,休日,16,東京都西東京市向台町,50,1648f132-8957-4fcc-b56f-7fa74054ff8b,酒蔵資料館東光の酒蔵,25,0.5
20250911,20250913,休日,16,東京都西東京市向台町,50,3c83f1cd-f8e0-4442-bd52-24e86de8ca2a,香坂酒造(株),25,0.5
20250911,20250913,休日,17,山形県東置賜郡川西町大字上小松,35,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,35,1.0
20250911,20250913,休日,18,栃木県那須塩原市豊浦南町,33,9145ad6a-0acc-49e5-a9d6-ebd89071cc48,東光小嶋総本店,33,1.0
20250911,20250913,休日,19,山形県米沢市窪田町　窪田,32,1648f132-8957-4fcc-b56f-7fa74054ff8b,酒蔵資料館東光の酒蔵,32,1.0
20250911,20250913,休日,19,山形県米沢市東,32,1690fa74-b29e-4696-a623-81c5fc4bf363,Nitorito,32,1.0
20250911,20250913,休日,19,山形県米沢市下花沢,32,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,32,1.0
20250911,20250913,休日,19,山形県米沢市春日,32,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,32,1.0
20250911,20250913,休日,19,山形県米沢市万世町　牛森,32,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,32,1.0
20250911,20250913,休日,19,山形県米沢市駅前,32,9d4dcc83-dfab-4bb7-a75d-f93f296a0910,染織工房わくわく館,32,1.0
20250911,20250913,休日,19,山形県米沢市城南,32,a52b699b-5974-409c-80c3-89602d727115,花角味噌醸造,32,1.0
20250911,20250913,休日,19,山形県米沢市堀川町,32,a52b699b-5974-409c-80c3-89602d727115,花角味噌醸造,32,1.0
20250911,20250913,休日,20,山形県南陽市宮崎,32,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,32,1.0
20250911,20250913,休日,21,福島県いわき市平谷川瀬,30,1648f132-8957-4fcc-b56f-7fa74054ff8b,酒蔵資料館東光の酒蔵,30,1.0
20250911,20250913,休日,22,山形県山形市鳥居ケ丘,29,2c092d10-6bc6-475b-97b0-dcd8e410c819,株式会社 アイタ工業,29,1.0
20250911,20250913,休日,23,山形県天童市東本町,28,22ede8ba-43c3-4adb-89fe-374b2dd192dd,株式会社 川島印刷,28,1.0
20250911,20250913,休日,24,富山県富山市上大久保,26,a3948ebd-868e-4967-a7cc-f98b17647d49,株式会社ニューテックシンセイ,26,1.0
20250911,20250913,休日,25,埼玉県入間市大字仏子,26,2c092d10-6bc6-475b-97b0-dcd8e410c819,株式会社 アイタ工業,26,1.0
20250911,20250913,休日,26,神奈川県横浜市栄区笠間,26,1648f132-8957-4fcc-b56f-7fa74054ff8b,酒蔵資料館東光の酒蔵,26,1.0
20250911,20250913,休日,27,埼玉県川口市大字安行原,25,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,25,1.0
20250911,20250913,平日,1,山形県米沢市大町,171,03b9354d-5d12-4fd0-8eba-080313d62215,平山孫兵衛商店,124,0.727
20250911,20250913,平日,1,山形県米沢市大町,171,1648f132-8957-4fcc-b56f-7fa74054ff8b,酒蔵資料館東光の酒蔵,16,0.091
20250911,20250913,平日,1,山形県米沢市大町,171,a52b699b-5974-409c-80c3-89602d727115,花角味噌醸造,32,0.182
20250911,20250913,平日,2,山形県米沢市通町,171,03b9354d-5d12-4fd0-8eba-080313d62215,平山孫兵衛商店,16,0.091
20250911,20250913,平日,2,山形県米沢市通町,171,1648f132-8957-4fcc-b56f-7fa74054ff8b,酒蔵資料館東光の酒蔵,47,0.272
20250911,20250913,平日,2,山形県米沢市通町,171,2c092d10-6bc6-475b-97b0-dcd8e410c819,株式会社 アイタ工業,16,0.091
20250911,20250913,平日,2,山形県米沢市通町,171,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,16,0.091
20250911,20250913,平日,2,山形県米沢市通町,171,a3948ebd-868e-4967-a7cc-f98b17647d49,株式会社ニューテックシンセイ,47,0.272
20250911,20250913,平日,2,山形県米沢市通町,171,a52b699b-5974-409c-80c3-89602d727115,花角味噌醸造,16,0.091
20250911,20250913,平日,2,山形県米沢市通町,171,bb343774-fa46-4eeb-853c-0198a8857e40,近賢織物,16,0.091
20250911,20250913,平日,3,山形県米沢市城西,124,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,93,0.75
20250911,20250913,平日,3,山形県米沢市城西,124,9145ad6a-0acc-49e5-a9d6-ebd89071cc48,東光小嶋総本店,31,0.25
20250911,20250913,平日,4,山形県米沢市松が岬,93,2fef90f8-7322-4901-8ea2-a82ba9fac4bf,行方織物有限会社,78,0.833
20250911,20250913,平日,4,山形県米沢市松が岬,93,303f7e2b-f126-4a6e-834c-417a49036134,カワサキ印刷,16,0.167
20250911,20250913,平日,5,山形県米沢市林泉寺,78,1690fa74-b29e-4696-a623-81c5fc4bf363,Nitorito,16,0.201
20250911,20250913,平日,5,山形県米沢市林泉寺,78,8ffa0f24-0c12-4e51-b663-14cf90925834,山口織物鷹山堂,16,0.199
20250911,20250913,平日,5,山形県米沢市林泉寺,78,9145ad6a-0acc-49e5-a9d6-ebd89071cc48,東光小嶋総本店,16,0.199
20250911,20250913,平日,5,山形県米沢市林泉寺,78,bb343774-fa46-4eeb-853c-0198a8857e40,近賢織物,32,0.401
20250911,20250913,平日,6,山形県米沢市窪田町　小瀬,78,1690fa74-b29e-4696-a623-81c5fc4bf363,Nitorito,62,0.801
20250911,20250913,平日,6,山形県米沢市窪田町　小瀬,78,648588bf-1006-4aa6-aba9-e70aabb0d1a3,東北整練株式会社,16,0.199
20250911,20250913,平日,7,山形県米沢市太田町,63,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,31,0.499
20250911,20250913,平日,7,山形県米沢市太田町,63,9145ad6a-0acc-49e5-a9d6-ebd89071cc48,東光小嶋総本店,32,0.501
20250911,20250913,平日,8,山形県米沢市本町,62,1690fa74-b29e-4696-a623-81c5fc4bf363,Nitorito,16,0.251
20250911,20250913,平日,8,山形県米沢市東,62,1690fa74-b29e-4696-a623-81c5fc4bf363,Nitorito,16,0.249
20250911,20250913,平日,8,山形県米沢市大字口田沢,62,303f7e2b-f126-4a6e-834c-417a49036134,カワサキ印刷,31,0.5
20250911,20250913,平日,8,山形県米沢市本町,62,3c83f1cd-f8e0-4442-bd52-24e86de8ca2a,香坂酒造(株),16,0.251
20250911,20250913,平日,8,山形県米沢市本町,62,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,16,0.249
20250911,20250913,平日,8,山形県米沢市東,62,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,16,0.251
20250911,20250913,平日,8,山形県米沢市本町,62,648588bf-1006-4aa6-aba9-e70aabb0d1a3,東北整練株式会社,16,0.249
20250911,20250913,平日,8,山形県米沢市大字口田沢,62,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,31,0.5
20250911,20250913,平日,8,山形県米沢市東,62,bb343774-fa46-4eeb-853c-0198a8857e40,近賢織物,16,0.251
20250911,20250913,平日,8,山形県米沢市東,62,eff52640-5a73-4e0b-8e9c-5a46d5773b28,安部吉,16,0.249
20250911,20250913,平日,9,山形県米沢市城南,62,1648f132-8957-4fcc-b56f-7fa74054ff8b,酒蔵資料館東光の酒蔵,16,0.25
20250911,20250913,平日,9,山形県米沢市城南,62,303f7e2b-f126-4a6e-834c-417a49036134,カワサキ印刷,16,0.25
20250911,20250913,平日,9,山形県米沢市城南,62,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,16,0.25
20250911,20250913,平日,9,山形県米沢市御廟,62,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,31,0.499
20250911,20250913,平日,9,山形県米沢市御廟,62,9d4dcc83-dfab-4bb7-a75d-f93f296a0910,染織工房わくわく館,31,0.501
20250911,20250913,平日,9,山形県米沢市城南,62,bb343774-fa46-4eeb-853c-0198a8857e40,近賢織物,16,0.251
20250911,20250913,平日,10,秋田県にかほ市象潟町,62,22ede8ba-43c3-4adb-89fe-374b2dd192dd,株式会社 川島印刷,21,0.336
20250911,20250913,平日,10,秋田県にかほ市象潟町,62,a3948ebd-868e-4967-a7cc-f98b17647d49,株式会社ニューテックシンセイ,21,0.336
20250911,20250913,平日,10,秋田県にかほ市象潟町,62,de71748b-4ba1-4902-abb6-1f59cc6ea4cf,アルス株式会社,21,0.328
20250911,20250913,平日,11,山形県米沢市金池,47,03b9354d-5d12-4fd0-8eba-080313d62215,平山孫兵衛商店,16,0.335
20250911,20250913,平日,11,山形県米沢市金池,47,20c39cf9-d958-40b6-bb7f-ab0c801cae60,米沢織物直売所おりじん,16,0.333
20250911,20250913,平日,11,山形県米沢市大字花沢,47,20c39cf9-d958-40b6-bb7f-ab0c801cae60,米沢織物直売所おりじん,31,0.667
20250911,20250913,平日,11,山形県米沢市大字花沢,47,a3948ebd-868e-4967-a7cc-f98b17647d49,株式会社ニューテックシンセイ,16,0.333
20250911,20250913,平日,11,山形県米沢市金池,47,a52b699b-5974-409c-80c3-89602d727115,花角味噌醸造,16,0.333
20250911,20250913,平日,12,山形県米沢市万世町　片子,47,22ede8ba-43c3-4adb-89fe-374b2dd192dd,株式会社 川島印刷,16,0.333
20250911,20250913,平日,12,山形県米沢市万世町　片子,47,3c83f1cd-f8e0-4442-bd52-24e86de8ca2a,香坂酒造(株),16,0.333
20250911,20250913,平日,12,山形県米沢市万世町　片子,47,a3948ebd-868e-4967-a7cc-f98b17647d49,株式会社ニューテックシンセイ,16,0.333
20250911,20250913,平日,13,山形県南陽市宮内,46,a19d7e33-2ffe-440f-a804-4b2e1f64ec8c,シルキーリビング,31,0.667
20250911,20250913,平日,13,山形県南陽市宮内,46,eff52640-5a73-4e0b-8e9c-5a46d5773b28,安部吉,16,0.333
20250911,20250913,平日,14,新潟県新潟市北区木崎,33,648588bf-1006-4aa6-aba9-e70aabb0d1a3,東北整練株式会社,33,1.0
20250911,20250913,平日,15,福島県田村郡三春町大字上舞木,33,1648f132-8957-4fcc-b56f-7fa74054ff8b,酒蔵資料館東光の酒蔵,17,0.5
20250911,20250913,平日,15,福島県田村郡三春町大字上舞木,33,9d4dcc83-dfab-4bb7-a75d-f93f296a0910,染織工房わくわく館,17,0.5
20250911,20250913,平日,16,山形県米沢市窪田町　窪田,31,1648f132-8957-4fcc-b56f-7fa74054ff8b,酒蔵資料館東光の酒蔵,16,0.498
20250911,20250913,平日,16,山形県米沢市花沢町,31,1690fa74-b29e-4696-a623-81c5fc4bf363,Nitorito,16,0.502
20250911,20250913,平日,16,山形県米沢市花沢町,31,20c39cf9-d958-40b6-bb7f-ab0c801cae60,米沢織物直売所おりじん,16,0.498
20250911,20250913,平日,16,山形県米沢市門東町,31,22ede8ba-43c3-4adb-89fe-374b2dd192dd,株式会社 川島印刷,31,1.0
20250911,20250913,平日,16,山形県米沢市成島町,31,2fef90f8-7322-4901-8ea2-a82ba9fac4bf,行方織物有限会社,16,0.502
20250911,20250913,平日,16,山形県米沢市堀川町,31,303f7e2b-f126-4a6e-834c-417a49036134,カワサキ印刷,31,1.0
20250911,20250913,平日,16,山形県米沢市下花沢,31,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,31,1.0
20250911,20250913,平日,16,山形県米沢市万世町　牛森,31,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,31,1.0
20250911,20250913,平日,16,山形県米沢市成島町,31,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,16,0.498
20250911,20250913,平日,16,山形県米沢市塩井町　塩野,31,a52b699b-5974-409c-80c3-89602d727115,花角味噌醸造,31,1.0
20250911,20250913,平日,16,山形県米沢市窪田町　窪田,31,eff52640-5a73-4e0b-8e9c-5a46d5773b28,安部吉,16,0.502
20250911,20250913,平日,17,山形県南陽市椚塚,31,22ede8ba-43c3-4adb-89fe-374b2dd192dd,株式会社 川島印刷,31,1.0
20250911,20250913,平日,18,福島県喜多方市塩川町　御殿場一丁目,23,a19d7e33-2ffe-440f-a804-4b2e1f64ec8c,シルキーリビング,23,1.0
20250911,20250913,平日,19,新潟県新発田市下小中山,19,1648f132-8957-4fcc-b56f-7fa74054ff8b,酒蔵資料館東光の酒蔵,19,1.0
20250911,20250913,平日,20,山形県東置賜郡高畠町大字夏茂,18,2c092d10-6bc6-475b-97b0-dcd8e410c819,株式会社 アイタ工業,18,1.0
20250911,20250913,平日,21,山形県東置賜郡高畠町大字福沢,17,03b9354d-5d12-4fd0-8eba-080313d62215,平山孫兵衛商店,17,1.0
20250911,20250913,平日,21,山形県東置賜郡高畠町大字元和田,17,03b9354d-5d12-4fd0-8eba-080313d62215,平山孫兵衛商店,17,1.0
20250911,20250913,平日,21,山形県東置賜郡高畠町大字山崎,17,03b9354d-5d12-4fd0-8eba-080313d62215,平山孫兵衛商店,17,1.0
20250911,20250913,平日,21,山形県東置賜郡高畠町大字深沼,17,a3948ebd-868e-4967-a7cc-f98b17647d49,株式会社ニューテックシンセイ,17,1.0
20250911,20250913,平日,22,山形県米沢市大字笹野,16,1690fa74-b29e-4696-a623-81c5fc4bf363,Nitorito,16,1.0
20250911,20250913,平日,22,山形県米沢市駅前,16,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,16,1.0
20250911,20250913,平日,22,山形県米沢市徳町,16,de71748b-4ba1-4902-abb6-1f59cc6ea4cf,アルス株式会社,16,1.0
20250911,20250913,平日,23,山形県米沢市春日,16,1690fa74-b29e-4696-a623-81c5fc4bf363,Nitorito,16,1.0
20250911,20250913,平日,23,山形県米沢市万世町　桑山,16,22ede8ba-43c3-4adb-89fe-374b2dd192dd,株式会社 川島印刷,16,1.0
20250911,20250913,平日,23,山形県米沢市西大通,16,2c092d10-6bc6-475b-97b0-dcd8e410c819,株式会社 アイタ工業,16,1.0
20250911,20250913,平日,23,山形県米沢市直江町,16,a19d7e33-2ffe-440f-a804-4b2e1f64ec8c,シルキーリビング,16,1.0
20250911,20250913,平日,23,山形県米沢市福田町,16,a52b699b-5974-409c-80c3-89602d727115,花角味噌醸造,16,1.0
20250911,20250913,平日,23,山形県米沢市中央,16,de71748b-4ba1-4902-abb6-1f59cc6ea4cf,アルス株式会社,16,1.0
20250911,20250913,平日,24,山形県南陽市島貫,16,1648f132-8957-4fcc-b56f-7fa74054ff8b,酒蔵資料館東光の酒蔵,16,1.0
20250911,20250913,平日,25,山形県山形市小立,14,a19d7e33-2ffe-440f-a804-4b2e1f64ec8c,シルキーリビング,14,1.0
20250911,20250913,平日,26,東京都江戸川区北葛西,12,9d4dcc83-dfab-4bb7-a75d-f93f296a0910,染織工房わくわく館,12,1.0
20250911,20250913,平日,27,東京都大田区田園調布南,12,1648f132-8957-4fcc-b56f-7fa74054ff8b,酒蔵資料館東光の酒蔵,12,1.0
